央卫V4,#genre#
月牙泉,https://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
云南白沙远眺玉龙雪山,https://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8
云南大理崇圣寺三塔远景,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
云南大理崇圣寺三塔中景,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
云南丽江冰川,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南丽江蓝月谷,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南丽江印象实景,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
云南丽江玉龙雪山草甸,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
张掖七彩丹霞,https://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8
浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
中央电视塔东,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
中央电视塔南,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8

港澳台,#genre#
amc電影台,http://220.135.64.124:5050/4gtv-4gtv017/index.m3u8?proxy=true
ARIRANG阿里郎頻道,http://220.135.64.124:5050/4gtv-4gtv079/index.m3u8?proxy=true
ARIRANG阿里郎頻道,http://220.135.64.124:5050/li-4gtv-4gtv079/index.m3u8?proxy=true
Bloomberg TV,http://220.135.64.124:5050/4gtv-live059/index.m3u8?proxy=true
CI 罪案偵查頻道,http://220.135.64.124:5050/4gtv-live027/index.m3u8?proxy=true
CinemaWorld,http://220.135.64.124:5050/4gtv-live069/index.m3u8?proxy=true
CLASSICA 古典樂,http://220.135.64.124:5050/4gtv-4gtv059/index.m3u8?proxy=true
CLASSICA 古典樂,http://220.135.64.124:5050/li-4gtv-4gtv059/index.m3u8?proxy=true
CNBC Asia 財經台,http://220.135.64.124:5050/4gtv-live130/index.m3u8?proxy=true
Concerto,https://php.946985.filegear-sg.me/mytv265.php?id=CONC # 错误: 连接错误
DreamWorks 夢工廠動畫,http://220.135.64.124:5050/4gtv-live017/index.m3u8?proxy=true
DW德國之聲,http://220.135.64.124:5050/4gtv-live071/index.m3u8?proxy=true
FRANCE24 英文台,http://220.135.64.124:5050/4gtv-live146/index.m3u8?proxy=true
fun探索娛樂台,http://220.135.64.124:5050/4gtv-live011/index.m3u8?proxy=true
Ginx TV 電競頻道,http://220.135.64.124:5050/4gtv-4gtv053/index.m3u8?proxy=true
Ginx TV 電競頻道,http://220.135.64.124:5050/li-4gtv-4gtv053/index.m3u8?proxy=true
Global Trekker,http://220.135.64.124:5050/4gtv-live112/index.m3u8?proxy=true
History 歷史頻道,http://220.135.64.124:5050/4gtv-live026/index.m3u8?proxy=true
HITS頻道,http://220.135.64.124:5050/4gtv-live620/index.m3u8?proxy=true
INULTRA,http://220.135.64.124:5050/4gtv-live096/index.m3u8?proxy=true
KLT-靖天國際台,http://220.135.64.124:5050/4gtv-4gtv063/index.m3u8?proxy=true
KLT-靖天國際台,http://220.135.64.124:5050/li-4gtv-4gtv063/index.m3u8?proxy=true
Lifetime 娛樂頻道,http://220.135.64.124:5050/4gtv-live029/index.m3u8?proxy=true
LiveABC互動英語頻道,http://220.135.64.124:5050/4gtv-live030/index.m3u8?proxy=true
Love Nature,http://220.135.64.124:5050/4gtv-live208/index.m3u8?proxy=true
LUXE TV Channel,http://220.135.64.124:5050/4gtv-live121/index.m3u8?proxy=true
MagellanTV頻道 (麥哲倫頻道),http://220.135.64.124:5050/4gtv-live123/index.m3u8?proxy=true
Mezzo Live HD,http://220.135.64.124:5050/4gtv-4gtv083/index.m3u8?proxy=true
Mezzo Live HD,http://220.135.64.124:5050/li-4gtv-4gtv083/index.m3u8?proxy=true
MOMO親子台,http://220.135.64.124:5050/4gtv-live107/index.m3u8?proxy=true
My Cinema Europe HD 我的歐洲電影,http://220.135.64.124:5050/4gtv-live157/index.m3u8?proxy=true
NewsWorld,https://php.946985.filegear-sg.me/mytv265.php?id=NSWD # 错误: 连接错误
Nice TV 靖天歡樂台,http://220.135.64.124:5050/4gtv-4gtv054/index.m3u8?proxy=true
Nice TV 靖天歡樂台,http://220.135.64.124:5050/li-4gtv-4gtv054/index.m3u8?proxy=true
Nickelodeon,http://220.135.64.124:5050/4gtv-live105/index.m3u8?proxy=true
NOW 70s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW7
NOW 80s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW8 # 错误: 连接错误
NOW 90s00s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW9 # 错误: 连接错误
NOW ROCK,https://php.946985.filegear-sg.me/mytv265.php?id=NOWR # 错误: 连接错误
Now新闻,http://cdn.163189.xyz/163189/now
ROCK Action,http://220.135.64.124:5050/4gtv-live138/index.m3u8?proxy=true
ROCK Entertainment,http://220.135.64.124:5050/4gtv-live080/index.m3u8?proxy=true
RTHK 31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK 32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
SBN全球財經台,http://220.135.64.124:5050/4gtv-live060/index.m3u8?proxy=true
TRACE Sport Stars,http://220.135.64.124:5050/li-4gtv-4gtv077/index.m3u8?proxy=true
TRACE Urban,http://220.135.64.124:5050/4gtv-4gtv082/index.m3u8?proxy=true
TRACE Urban,http://220.135.64.124:5050/li-4gtv-4gtv082/index.m3u8?proxy=true
TRACEURBAN,https://php.946985.filegear-sg.me/mytv265.php?id=TRUR # 错误: 连接错误
TV5MONDE STYLE HD 生活時尚,http://220.135.64.124:5050/4gtv-live122/index.m3u8?proxy=true
TVBS,http://220.135.64.124:5050/li-4gtv-4gtv073/index.m3u8?proxy=true
TVBS歡樂台,http://220.135.64.124:5050/li-4gtv-4gtv068/index.m3u8?proxy=true
TVBS精采台,http://220.135.64.124:5050/4gtv-4gtv067/index.m3u8?proxy=true
TVBS精采台,http://220.135.64.124:5050/li-4gtv-4gtv067/index.m3u8?proxy=true
TVBS台劇台,http://220.135.64.124:5050/4gtv-live088/index.m3u8?proxy=true
TVBS新闻,http://rihou.cc:555/tv/[FY]tvbS新闻
TVBS新聞,http://220.135.64.124:5050/li-4gtv-4gtv072/index.m3u8?proxy=true
TVBS綜藝台,http://220.135.64.124:5050/4gtv-live087/index.m3u8?proxy=true
TVB明珠,http://mytv.cdn.loc.cc/o12.php?id=mzt
VOA美國之音,http://220.135.64.124:5050/li-litv-ftv03/index.m3u8?proxy=true
Wild TV (1080p),https://dfhsahpa45kk2.cloudfront.net/scheduler/scheduleMaster/476.m3u8 # 错误: 连接错误
愛爾達生活旅遊台,http://220.135.64.124:5050/4gtv-live120/index.m3u8?proxy=true
愛爾達娛樂台,http://220.135.64.124:5050/4gtv-4gtv070/index.m3u8?proxy=true
愛爾達娛樂台,http://220.135.64.124:5050/li-4gtv-4gtv070/index.m3u8?proxy=true
澳视澳门,http://php.jdshipin.com/PLTV/iptv.php?id=asam
八大精彩台,http://220.135.64.124:5050/4gtv-4gtv034/index.m3u8?proxy=true
八大精彩台,http://220.135.64.124:5050/li-4gtv-4gtv034/index.m3u8?proxy=true
八大綜藝台,http://220.135.64.124:5050/4gtv-4gtv039/index.m3u8?proxy=true
八大綜藝台,http://220.135.64.124:5050/li-4gtv-4gtv039/index.m3u8?proxy=true
半島國際新聞台,http://220.135.64.124:5050/litv-ftv10/index.m3u8?proxy=true
采昌影劇台,http://220.135.64.124:5050/4gtv-4gtv049/index.m3u8?proxy=true
采昌影劇台,http://220.135.64.124:5050/li-4gtv-4gtv049/index.m3u8?proxy=true
車迷TV,http://220.135.64.124:5050/4gtv-live201/index.m3u8?proxy=true
達文西頻道,http://220.135.64.124:5050/4gtv-4gtv018/index.m3u8?proxy=true
達文西頻道,http://220.135.64.124:5050/li-4gtv-4gtv018/index.m3u8?proxy=true
大愛電視,http://220.135.64.124:5050/4gtv-live007/index.m3u8?proxy=true
大愛二台,http://220.135.64.124:5050/4gtv-live106/index.m3u8?proxy=true
第1商業台,http://220.135.64.124:5050/li-4gtv-4gtv104/index.m3u8?proxy=true
第1商業台,http://220.135.64.124:5050/4gtv-4gtv104/index.m3u8?proxy=true
電影原聲台CMusic,http://220.135.64.124:5050/4gtv-live031/index.m3u8?proxy=true
東森財經新聞台,http://220.135.64.124:5050/4gtv-4gtv153/index.m3u8?proxy=true
東森財經新聞台,http://220.135.64.124:5050/li-4gtv-4gtv153/index.m3u8?proxy=true
東森新聞台,http://220.135.64.124:5050/li-4gtv-4gtv152/index.m3u8?proxy=true
非凡商業台,http://220.135.64.124:5050/4gtv-4gtv048/index.m3u8?proxy=true
非凡新聞台,http://220.135.64.124:5050/4gtv-4gtv010/index.m3u8?proxy=true
翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
翡翠台4K,https://cdn6.163189.xyz/163189/fct4k # 错误: 连接错误
凤凰电影,http://39.107.120.164:8080/live/diyp_fhdy.m3u8
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk # 错误: 连接错误
凤凰香港,https://cdn9.163189.xyz/smt1.1.php?id=hkphoenix_twn # 错误: 连接错误
凤凰中文,https://cdn6.101.qzz.io/163189/fhzw # 错误: 连接错误
凤凰中文,https://cdn9.163189.xyz/smt1.1.php?id=phoenixtv_hd # 错误: 连接错误
凤凰资讯,https://cdn9.163189.xyz/smt1.1.php?id=phoenixinfo_hd # 错误: 非标准M3U8内容
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx
凤凰资讯,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信酒店
公视,http://211.72.174.95:8116/0.ts
公視戲劇,http://220.135.64.124:5050/4gtv-4gtv042/index.m3u8?proxy=true
公視戲劇,http://220.135.64.124:5050/li-4gtv-4gtv042/index.m3u8?proxy=true
滾動力rollor,http://220.135.64.124:5050/4gtv-live012/index.m3u8?proxy=true
國會頻道1,http://220.135.64.124:5050/4gtv-4gtv084/index.m3u8?proxy=true
國會頻道1,http://220.135.64.124:5050/li-4gtv-4gtv084/index.m3u8?proxy=true
國會頻道1,http://220.135.64.124:5050/of-4gtv-4gtv084/index.m3u8?proxy=true
國會頻道2,http://220.135.64.124:5050/4gtv-4gtv085/index.m3u8?proxy=true
國會頻道2,http://220.135.64.124:5050/li-4gtv-4gtv085/index.m3u8?proxy=true
國會頻道2,http://220.135.64.124:5050/of-4gtv-4gtv085/index.m3u8?proxy=true
韓國娛樂台 KMTV,http://220.135.64.124:5050/4gtv-4gtv016/index.m3u8?proxy=true
好消息,http://220.135.64.124:5050/litv-ftv16/index.m3u8?proxy=true
好消息,http://220.135.64.124:5050/li-litv-ftv16/index.m3u8?proxy=true
好消息,http://220.135.64.124:5050/of-litv-ftv16/index.m3u8?proxy=true
好消息2台,http://220.135.64.124:5050/litv-ftv17/index.m3u8?proxy=true
好消息2台,http://220.135.64.124:5050/li-litv-ftv17/index.m3u8?proxy=true
好消息2台,http://220.135.64.124:5050/of-litv-ftv17/index.m3u8?proxy=true
华视,http://211.72.174.95:8114/0.ts
華視,http://220.135.64.124:5050/4gtv-4gtv041/index.m3u8?proxy=true
華視,http://220.135.64.124:5050/li-4gtv-4gtv041/index.m3u8?proxy=true
華視,http://220.135.64.124:5050/of-4gtv-4gtv041/index.m3u8?proxy=true
華視新聞,http://220.135.64.124:5050/4gtv-4gtv052/index.m3u8?proxy=true
華視新聞,http://220.135.64.124:5050/li-4gtv-4gtv052/index.m3u8?proxy=true
華視新聞,http://220.135.64.124:5050/of-4gtv-4gtv052/index.m3u8?proxy=true
寰宇新聞台,http://220.135.64.124:5050/litv-longturn14/index.m3u8?proxy=true
寰宇新聞台,http://220.135.64.124:5050/li-litv-longturn14/index.m3u8?proxy=true
寰宇新聞台,http://220.135.64.124:5050/of-litv-longturn14/index.m3u8?proxy=true
寰宇新聞台灣台,http://220.135.64.124:5050/4gtv-4gtv156/index.m3u8?proxy=true
寰宇新聞台灣台,http://220.135.64.124:5050/li-4gtv-4gtv156/index.m3u8?proxy=true
寰宇新聞台灣台,http://220.135.64.124:5050/of-4gtv-4gtv156/index.m3u8?proxy=true
金光布袋戲,http://220.135.64.124:5050/4gtv-live144/index.m3u8?proxy=true
經典電影台,http://220.135.64.124:5050/4gtv-live021/index.m3u8?proxy=true
經典卡通台,http://220.135.64.124:5050/4gtv-live022/index.m3u8?proxy=true
精選動漫台,http://220.135.64.124:5050/4gtv-live024/index.m3u8?proxy=true
靖天電影台,http://220.135.64.124:5050/4gtv-4gtv061/index.m3u8?proxy=true
靖天電影台,http://220.135.64.124:5050/li-4gtv-4gtv061/index.m3u8?proxy=true
靖天卡通台,http://220.135.64.124:5050/4gtv-4gtv044/index.m3u8?proxy=true
靖天卡通台,http://220.135.64.124:5050/li-4gtv-4gtv044/index.m3u8?proxy=true
靖天日本台,http://220.135.64.124:5050/4gtv-4gtv047/index.m3u8?proxy=true
靖天日本台,http://220.135.64.124:5050/li-4gtv-4gtv047/index.m3u8?proxy=true
靖天戲劇台,http://220.135.64.124:5050/4gtv-4gtv058/index.m3u8?proxy=true
靖天戲劇台,http://220.135.64.124:5050/li-4gtv-4gtv058/index.m3u8?proxy=true
靖天映畫,http://220.135.64.124:5050/4gtv-4gtv055/index.m3u8?proxy=true
靖天映畫,http://220.135.64.124:5050/li-4gtv-4gtv055/index.m3u8?proxy=true
靖天育樂台,http://220.135.64.124:5050/4gtv-4gtv062/index.m3u8?proxy=true
靖天育樂台,http://220.135.64.124:5050/li-4gtv-4gtv062/index.m3u8?proxy=true
靖天資訊台,http://220.135.64.124:5050/4gtv-4gtv065/index.m3u8?proxy=true
靖天資訊台,http://220.135.64.124:5050/li-4gtv-4gtv065/index.m3u8?proxy=true
靖天綜合台,http://220.135.64.124:5050/4gtv-4gtv046/index.m3u8?proxy=true
靖洋卡通Nice Bingo,http://220.135.64.124:5050/4gtv-4gtv057/index.m3u8?proxy=true
靖洋卡通Nice Bingo,http://220.135.64.124:5050/li-4gtv-4gtv057/index.m3u8?proxy=true
靖洋戲劇台,http://220.135.64.124:5050/4gtv-4gtv045/index.m3u8?proxy=true
鏡電視新聞台,http://220.135.64.124:5050/4gtv-4gtv075/index.m3u8?proxy=true
客家電視台,http://220.135.64.124:5050/4gtv-4gtv043/index.m3u8?proxy=true
客家電視台,http://220.135.64.124:5050/li-4gtv-4gtv043/index.m3u8?proxy=true
民视,http://211.72.174.95:8115/0.ts
民视新闻,http://211.72.174.95:8117/0.ts
民視,http://220.135.64.124:5050/4gtv-4gtv002/index.m3u8?proxy=true
民視第一台,http://220.135.64.124:5050/4gtv-4gtv003/index.m3u8?proxy=true
民視第一台,http://220.135.64.124:5050/li-4gtv-4gtv003/index.m3u8?proxy=true
民視旅遊台,http://220.135.64.124:5050/litv-ftv07/index.m3u8?proxy=true
民視旅遊台,http://220.135.64.124:5050/li-litv-ftv07/index.m3u8?proxy=true
民視台灣台,http://220.135.64.124:5050/4gtv-4gtv001/index.m3u8?proxy=true
民視台灣台,http://220.135.64.124:5050/li-4gtv-4gtv001/index.m3u8?proxy=true
民視新聞台,http://220.135.64.124:5050/litv-ftv13/index.m3u8?proxy=true
民視新聞台,http://220.135.64.124:5050/li-litv-ftv13/index.m3u8?proxy=true
民視影劇台,http://220.135.64.124:5050/litv-ftv09/index.m3u8?proxy=true
民視影劇台,http://220.135.64.124:5050/li-litv-ftv09/index.m3u8?proxy=true
民視綜藝台,http://220.135.64.124:5050/4gtv-4gtv004/index.m3u8?proxy=true
民視綜藝台,http://220.135.64.124:5050/li-4gtv-4gtv004/index.m3u8?proxy=true
倪珍播新聞,http://220.135.64.124:5050/nnews-zh/index.m3u8?proxy=true
年代新闻,http://rihou.cc:555/tv/[Hk]年代新闻
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人間衛視,http://220.135.64.124:5050/4gtv-live008/index.m3u8?proxy=true
三立新聞iNEWS,http://220.135.64.124:5050/4gtv-live089/index.m3u8?proxy=true
三立綜合台HD,http://220.135.64.124:5050/4gtv-live207/index.m3u8?proxy=true
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
時尚運動X,http://220.135.64.124:5050/4gtv-4gtv014/index.m3u8?proxy=true
時尚運動X,http://220.135.64.124:5050/li-4gtv-4gtv014/index.m3u8?proxy=true
視納華仁紀實頻道,http://220.135.64.124:5050/4gtv-4gtv013/index.m3u8?proxy=true
視納華仁紀實頻道,http://220.135.64.124:5050/li-4gtv-4gtv013/index.m3u8?proxy=true
台视,http://211.72.174.95:8112/0.ts
台視,http://220.135.64.124:5050/li-4gtv-4gtv066/index.m3u8?proxy=true
台視財經台,http://220.135.64.124:5050/4gtv-4gtv056/index.m3u8?proxy=true
台視新聞台,http://220.135.64.124:5050/li-4gtv-4gtv051/index.m3u8?proxy=true
唯心电视,https://5ddce30eb4b55.streamlock.net/wxtv/wxtvnow.stream/playlist.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
新唐人亞太台,http://220.135.64.124:5050/4gtv-live050/index.m3u8?proxy=true
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空音乐,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8
幸福空間居家台,http://220.135.64.124:5050/4gtv-live206/index.m3u8?proxy=true
亞洲旅遊台,http://220.135.64.124:5050/4gtv-4gtv076/index.m3u8?proxy=true
亞洲旅遊台,http://220.135.64.124:5050/li-4gtv-4gtv076/index.m3u8?proxy=true
亞洲旅遊台,http://220.135.64.124:5050/of-4gtv-4gtv076/index.m3u8?proxy=true
影迷數位電影台,http://220.135.64.124:5050/4gtv-4gtv011/index.m3u8?proxy=true
影迷數位電影台,http://220.135.64.124:5050/li-4gtv-4gtv011/index.m3u8?proxy=true
影迷數位紀實台,http://220.135.64.124:5050/litv-ftv15/index.m3u8?proxy=true
原住民族電視台,http://220.135.64.124:5050/4gtv-live014/index.m3u8?proxy=true
智林體育台,http://220.135.64.124:5050/4gtv-4gtv101/index.m3u8?proxy=true
智林體育台,http://220.135.64.124:5050/li-4gtv-4gtv101/index.m3u8?proxy=true
中视,http://211.72.174.95:8113/0.ts
中視,http://220.135.64.124:5050/4gtv-4gtv040/index.m3u8?proxy=true
中視,http://220.135.64.124:5050/li-4gtv-4gtv040/index.m3u8?proxy=true
中視,http://220.135.64.124:5050/of-4gtv-4gtv040/index.m3u8?proxy=true
中視菁采台,http://220.135.64.124:5050/li-4gtv-4gtv064/index.m3u8?proxy=true
中視經典台,http://220.135.64.124:5050/li-4gtv-4gtv080/index.m3u8?proxy=true
中視新聞台,http://220.135.64.124:5050/4gtv-4gtv074/index.m3u8?proxy=true
中視新聞台,http://220.135.64.124:5050/li-4gtv-4gtv074/index.m3u8?proxy=true
中視新聞台,http://220.135.64.124:5050/of-4gtv-4gtv074/index.m3u8?proxy=true
中天新聞台,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true
中天新聞台,http://220.135.64.124:5050/li-4gtv-4gtv009/index.m3u8?proxy=true
中天新聞台,http://220.135.64.124:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天亞洲台,http://220.135.64.124:5050/4gtv-4gtv109/index.m3u8?proxy=true
豬哥亮歌廳秀,http://220.135.64.124:5050/4gtv-4gtv006/index.m3u8?proxy=true
豬哥亮歌廳秀,http://220.135.64.124:5050/li-4gtv-4gtv006/index.m3u8?proxy=true

国外频道,#genre#
14,https://stream.ads.ottera.tv/playlist.m3u8?network_id=14
AMCEast,https://bcovlive-a.akamaihd.net/ba853de442c140b7b3dc020001597c0a/us-east-1/6245817279001/playlist.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
Arirang Radio,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
Arirang Radio (720p),http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
BBS Buddhist Broadcasting (1080p),http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
Beautiful Life TV,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
BTN,http://btn.nowcdn.co.kr/btn/btnlive01/playlist.m3u8
C,http://112.175.51.214:1935/live/myStream/playlist.m3u8
CGNTV South Korea (1080p),https://du35ivadp6cxj.cloudfront.net/out/v1/81781d23cbbf490990b2aa9181d4ce19/CGNWebLiveKR.m3u8
CJ OnStyle (540p),https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
CPBC,http://onair1.cpbc.co.kr:1935/tv/smil:live.smil/playlist.m3u8
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS-KIDS,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/playlist.m3u8
EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
EWTN Africa Asia (720p),https://cdn3.wowza.com/1/ZVBYYXFLLzE0c3NC/Qk1FMURC/hls/live/playlist.m3u8
EWTN Asia-Pacific (720p) [Not 24/7],https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8
GCN24 Korean (720p),http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_1300k.stream/playlist.m3u8
GCN教会,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/chunklist.m3u8
GoodTV (1080p),http://mobliestream.c3tv.com:1935/live/goodtv.sdp/playlist.m3u8
JTV,http://61.85.197.53:1935/jtv_live/myStream/chunklist_w1542137203.m3u8
KBS LiveCam DokDo (540p),http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
KCTV 광주 CH05 (720p) [Not 24/7],http://119.77.96.184:1935/chn05/chn05/playlist.m3u8
Lotte OneTV (720p),https://onetvhlslive.lotteimall.com/lotteonetvlive/lotteonetvlive.mp4.m3u8
MBC Chuncheon (춘천 MBC) (480p) [Not 24/7],https://stream.chmbc.co.kr/TV/myStream/playlist.m3u8
MBC Jeju (제주 MBC) (352p) [Not 24/7],https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
MBC Mokpo (목포 MBC) (720p) [Not 24/7],http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
MBC Yeosu (여수 MBC) (1080p) [Not 24/7],https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8
NewKID2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=878
NewKID4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=872
News max,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
NHTV (720p),http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
Pet Club TV,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
